theta,r,brazo
2.258590236762059,6.8523518410591615,1
2.1729665741507014,6.879439370976001,1
2.3522729005444516,7.031046170603569,1
2.292472723104706,6.8831331240528355,1
2.2669154886419296,7.065181821270313,1
2.5739150739770422,6.693243865152663,1
2.5633025571842114,6.477879290216944,1
2.244982778847672,7.016882435652423,1
2.4424651030195643,6.698328406911974,1
2.4581417174114626,6.957533377194152,1
2.2786187781137635,6.994586543672638,1
2.290698723534542,7.11280779930811,1
2.2788003303336297,6.794297327300899,1
2.6416173181752116,6.938605147502022,1
2.2900641772242083,7.170707657776892,1
2.1784243539381367,6.998847042401419,1
2.6203785256677667,6.950554129950797,1
2.2745937123640965,7.039377155264184,1
2.3633275108125344,7.033088951031908,1
2.092451722713039,7.0183500249659305,1
2.2940473571378597,7.006923151215513,1
2.317518081283259,7.074545276922596,1
2.220446159474288,6.9916688861901735,1
2.115637103245908,7.001444280102679,1
2.261278875950222,6.9488965585145355,1
2.4866342016139193,6.783659990899528,1
2.5314289791971127,6.847213779395889,1
2.9691430144011237,6.688552098648279,1
2.1464013435091744,7.09118674807829,1
2.522832481282337,6.882539656287496,1
2.3264819300009965,7.111861411027754,1
2.6799214044893036,6.863160153917915,1
2.3023008072340567,6.971421986549524,1
2.480582767528388,6.673931109420445,1
2.6472841969371523,6.628178125057364,1
2.449538625331314,6.853024388504489,1
2.5029595812396965,6.657170543227,1
2.2742170655469427,6.8767903645283734,1
2.3692019402179207,7.051859664311936,1
2.428771038277457,6.945400134204395,1
2.1438798556577985,6.955360340522615,1
2.6544350151929232,6.899224265584983,1
2.5993106230923044,6.6965547327340795,1
2.247695958309812,7.16779155273973,1
2.5897220213306045,6.589042534312541,1
2.3363053755686156,7.079517668373329,1
2.601731003712593,6.83494076938484,1
2.5540669200792068,6.901933974418778,1
2.2623285395332067,6.837550088073252,1
2.305121822000814,6.924793314175354,1
2.642842099190444,6.854021296921703,1
2.2696497519298555,7.272142652524889,1
2.572505121212471,6.9035227060642566,1
2.566750817177274,6.865539030442816,1
2.686136171025344,6.5664118103052935,1
2.418274797325533,6.996652005538373,1
1.9902671952816617,7.252680174859201,1
2.270717990403722,7.0209512030398,1
2.679938096468056,6.892091047357545,1
2.5908223105116166,6.5148256435832925,1
2.163184612985205,7.04611307886507,1
2.5411571936689112,6.90040522890993,1
2.020409204850274,7.1984011165399755,1
2.5317263520831723,6.854277211232001,1
2.6164413473115844,6.881136719870137,1
2.2455909085440613,7.073168902216331,1
2.5214394476961717,6.661317281778354,1
2.462268454041897,6.722363038492338,1
2.1346301862843484,7.009437249126235,1
2.2515428069308028,7.3665053649139365,1
2.516570056863072,6.973405808203176,1
2.5793166340029776,6.916480740978426,1
2.3419547072872238,6.940677940745095,1
2.6435658675747056,6.625876220284682,1
2.551503818971163,6.62600992824282,1
2.2037011643727893,7.037750691706376,1
2.631186486360397,6.7557994361889735,1
2.306474018105128,7.00753840416212,1
2.3483466589003403,7.0850560358257555,1
2.2070661377945724,7.012453885037843,1
2.3118652894921854,7.155394208754164,1
2.488958741426698,6.755566879807326,1
2.2904551229636527,7.030813945971659,1
2.2861432733676095,7.08377536579929,1
2.216175867263159,7.011252430006922,1
2.6363575532057424,7.009602772566261,1
2.3269780500826243,7.01144519543539,1
2.5603381510346512,6.755524572914703,1
2.3266300907167476,7.118405333471877,1
2.3977239692970707,6.960246836504957,1
2.479388537506499,6.876567970832027,1
2.146007034842334,7.036849375338381,1
2.5865386319628785,6.898945947822925,1
1.9811983733914602,7.3715549571271,1
2.6891566504552564,6.793696199688328,1
2.66618508354098,6.796435894172532,1
2.55132233606178,6.955073477879365,1
2.3458266074758347,7.128328747970862,1
2.102348758753159,7.144118238919719,1
2.4164941299920577,6.970041790534669,1
2.0521897896957135,7.2065191093523735,1
2.4449092222401294,6.8445799790446635,1
2.5613424968775775,6.962317153076534,1
2.219790242129834,6.9816667051332075,1
1.9609917508676107,7.419564420631315,1
2.13086791784407,7.008864477478173,1
2.6703787280109452,6.644090330017558,1
2.184709613464567,7.052480324000832,1
2.4327709294344917,6.839685778179652,1
2.229323268352566,7.160824109777554,1
2.3813516582264582,7.046241352097194,1
2.0641398185531306,7.216747211721324,1
2.195291893108282,7.318655691521578,1
2.2495236981127404,6.965929972508811,1
2.5483831382080377,6.94955009186696,1
2.5720628759114605,6.872521053913385,1
2.5568196695996974,6.916822536360034,1
2.5081250147802794,6.9352042487084296,1
2.52008442904574,6.839394710844635,1
2.2696102959030715,7.238953514665011,1
2.5015276109507805,6.746020613615468,1
2.2513304896970907,7.178184656896257,1
2.2428506628358535,6.987249651912631,1
2.137715153938938,7.065968932617215,1
2.2163835328731456,7.188863806911016,1
2.706885313248888,6.867166077175419,1
2.223447688573102,6.993114957648858,1
2.2318593484156337,7.348681268507405,1
2.5176323082900827,6.9236916877009005,1
2.4973408146664124,6.880176504928759,1
2.5517494925176787,6.962269245806355,1
2.3319633951571066,7.021291375494534,1
2.2162621748844553,7.086639070647658,1
2.20936321263289,7.379193244292094,1
2.5389521513607396,6.782342609640218,1
2.23871655093462,7.0654868140720755,1
2.2391080906625214,6.990866557107282,1
2.4791672247195917,6.936133380389775,1
2.070505905765364,7.235516608646699,1
2.1913895526377507,7.440716162321232,1
2.587401786601561,7.0488543697258494,1
2.1900274003993467,7.018602883217914,1
2.2085521761401705,7.051487007221494,1
2.010997022862604,7.337228460742695,1
2.4827808809975065,6.937147757655382,1
2.5688780257956116,6.995101072812386,1
2.0482254011634478,7.25001636405236,1
2.1090306049387375,7.289844770529289,1
2.089080940413075,7.149754234263509,1
2.6252366959789346,6.759041889504557,1
2.001865972565817,7.3633919949844815,1
2.649232167516009,6.7002330335773985,1
2.4156826381077567,7.000435733076121,1
2.672820806959714,6.964200395895269,1
2.481818673251215,6.7521685089608745,1
2.629964134100359,6.71574532089718,1
2.1130448731749842,7.13475967431831,1
2.3018495561210193,7.148848277604448,1
2.0510284700120436,7.404452701084184,1
2.2525296200595966,7.061796122541533,1
2.3238347559506387,7.187665447729556,1
2.613652804306607,6.84009945213219,1
2.028465616422339,7.397414235527129,1
2.0284465361803345,7.438988359269836,1
2.258986114976109,7.1676445172308245,1
2.227743794736067,7.18301600414763,1
2.1049351628298356,7.166001525534137,1
2.5654671658844515,7.0695742898946,1
2.42595732461469,6.9073909491143795,1
2.1876285896324763,7.250635184409262,1
2.161874433498266,7.437190529847905,1
2.2607733254339446,7.10266226656478,1
2.630553912422736,7.069354934489351,1
2.5316402307715467,7.015764034822238,1
2.322088048635225,7.127883233894119,1
2.3136984302703705,7.2419925922918225,1
2.224147995622844,7.172936533215793,1
2.4686546245795205,6.950927811905912,1
2.2526079873462277,7.332455123079364,1
2.5585258928409096,7.032927612245706,1
2.1609931906376607,7.414609873011813,1
2.278373504126424,7.114601848834621,1
2.3766520289651627,7.0328999269997645,1
2.1692581964386726,7.474167643567553,1
2.5413085201516195,6.971860899650458,1
2.6188538494643945,7.109733019308724,1
2.5286464834933233,7.020228846216161,1
2.52559181006211,6.813569737329123,1
2.0762501857725657,7.195151597380238,1
2.5615607197858807,6.846485107932577,1
2.337195443831727,7.183150595691954,1
2.5451456214545014,7.12724394104464,1
2.222312703831903,6.998861428947431,1
2.499726397714163,6.941438728046654,1
2.4818839774400465,6.815768566669661,1
2.579661444843203,6.764427432233194,1
2.5736530259202417,6.961854388444991,1
2.374950207934572,7.031297458540192,1
2.359624459877253,7.0639564756604845,1
2.5179523934706745,7.018750780659202,1
2.2671659320712116,7.143273742463222,1
2.5457475211030713,7.094172722122824,1
2.5940203146287018,7.035589041463614,1
2.2658632667505594,7.367308884275906,1
2.5460037358588967,6.788345590840251,1
2.4937605971004513,6.868457368716273,1
2.246274987874652,7.190190432269915,1
2.2959486847134722,7.240298444943812,1
2.514612158001282,6.89726907852292,1
2.5305130466126124,7.121995673745706,1
2.45080490661322,6.868881896573515,1
2.057230319590545,7.431118358187971,1
2.0169471742358827,7.422396821121174,1
2.6188299130024695,7.088720239700008,1
2.5547955422757,7.122284241209428,1
2.6538609986856203,7.047295072916425,1
2.2461389740614837,7.211903472891698,1
2.3031786605679896,7.132203995628433,1
2.46382614850608,6.886325378711097,1
2.153149975876642,7.350749651137371,1
2.463900576687375,6.982968368731035,1
2.313393456712116,7.107203581871214,1
2.171151747216109,7.195994154393035,1
2.6497580612635927,7.031411565899973,1
2.451059187544368,7.007565884040862,1
2.208176867668505,7.18444972521442,1
2.3482083715683943,7.149754755252419,1
2.0091508422553277,7.461209537141191,1
2.3098393170738376,7.059993194877047,1
2.1284593290015,7.3160539087458245,1
2.0332467250052266,7.354619009073736,1
2.356792737017889,7.173188372598642,1
2.471040156121567,6.909227488117722,1
2.2691532406207626,7.186050985546518,1
2.085186280431281,7.411212181087764,1
2.543587388307793,7.141836601668278,1
2.568161218604053,6.992544713599591,1
2.5992250453820556,7.178447167436611,1
1.9862953975570588,7.519587402872584,1
2.1524701315762753,7.19180573742539,1
2.547727551792794,7.045207773540586,1
2.217896717255121,7.263714434731678,1
2.5583484741027824,7.174416295897689,1
2.412525372135625,7.137771768813251,1
2.586817895568389,6.99952452752582,1
2.119970651542116,7.196462088323178,1
2.016022822127272,7.4306326395518605,1
2.3165377251484376,7.180233668477605,1
2.1367645727780946,7.338946220155779,1
2.5213854159353226,6.996716255545272,1
2.1872213364938875,7.500045207285107,1
2.5935557520744665,6.900960597378311,1
2.1418864986455826,7.153231957686869,1
2.5413463056859964,7.17414687327696,1
1.9629225709410603,7.532231687016745,1
2.396547077800252,7.120179552364254,1
2.3007000711018097,7.292434691388051,1
2.2129018344904585,7.058337967568341,1
2.5147373017799612,7.127979149134753,1
2.3857953783261343,7.024858586973066,1
2.572589128778337,7.0756276926282995,1
2.4685237613995703,6.9056962663868315,1
2.5748538406647175,7.189714362692198,1
2.3237664644227105,7.191891620086131,1
2.505366849604223,7.209867843182349,1
1.9413684923574654,7.5490815842915655,1
2.6915102971122176,7.0204613485138925,1
2.096299148444014,7.275022814851579,1
2.5049692519687836,7.00625586686982,1
2.0392015208167127,7.499188669715326,1
2.493284144043182,6.951316634952075,1
2.5565945548901716,7.1155714190430235,1
2.5117007284098998,7.168185012019361,1
2.4742482590715573,7.385192936370868,1
2.0933159047864396,7.299861511128508,1
2.194249356725788,7.3114188539280764,1
2.5131748075132827,7.25727155087212,1
2.5762392584016305,7.207425404953386,1
2.19491510538834,7.152532325187532,1
2.3289030328475673,7.148285492313113,1
2.4887979176739714,7.118059752654935,1
2.3738442311356103,7.125291261901742,1
2.567288876586822,7.009035614429692,1
2.6383957823525854,6.805562622794015,1
2.5025134943087566,7.05883448646313,1
2.5290759072032074,7.166289979348182,1
2.1058177281939168,7.528159229825978,1
2.1293759370626586,7.259628361329061,1
2.070930175448114,7.435502426579342,1
2.0229646762568696,7.51381263309795,1
2.1662290279895564,7.239645766088701,1
2.3082386615941086,7.251808260167195,1
2.5202210575467294,7.031001067570248,1
2.7091791566014645,7.013153209149055,1
2.485300156199888,7.275949694425775,1
2.4975436646090707,7.249955507309249,1
2.0197836103406175,7.516015059354601,1
2.0000797021211105,7.523876531214939,1
2.367405809692338,7.168084248955297,1
2.4964965962166037,6.995689040381521,1
2.5037671962523977,7.159921764364884,1
2.612908224862231,7.185116366909381,1
2.1105700675477936,7.409290777522159,1
2.2731933998915457,7.279577840443921,1
2.5558445177097973,7.081096741327949,1
2.4961066339615616,7.362221314568061,1
2.4772573212421007,7.011499105458576,1
2.4917270948089674,7.243628995290232,1
2.2050356965146376,7.181708426139327,1
2.1951300891853944,7.284952931479415,1
2.480617488988509,7.0401990741673774,1
2.2253585307059516,7.273630660730491,1
2.152258280257518,7.176829221498877,1
2.5153337871610875,7.237934308056493,1
2.20721822015781,7.218994625644179,1
2.3483770439959035,7.1672563305661425,1
1.943501233662874,7.595663472229889,1
2.2437854263179022,7.20334105026904,1
2.4663065492489027,7.132380091837259,1
2.348985367270337,7.133115348072545,1
2.471015678934747,7.061592489229487,1
2.5216477607576704,7.117629642107256,1
2.44340024767899,6.9718600175101235,1
2.084638827204475,7.602080482170582,1
2.4514988628564036,7.060676418284248,1
2.1012314267976713,7.475358510256124,1
2.052229777500329,7.485001651738872,1
2.5342580358411717,7.2242493004232395,1
2.17458479356988,7.445130468394317,1
2.3809166717089516,7.239481329569743,1
1.9262527820136106,7.6077835349829215,1
2.449274397132801,7.008001319933147,1
2.6084164707376494,6.788798412711517,1
2.507727109124838,7.105547969083324,1
2.2073756244216987,7.673228532265071,1
2.221496561357639,7.228355183931918,1
2.297089301023917,7.214351938490029,1
2.377871356517187,7.120034336579166,1
2.543698694053551,7.080547405593956,1
2.5859327700618215,7.152874820907089,1
2.5844156922411172,6.894392223138404,1
2.296074904295257,7.258122372937016,1
1.9144255476102412,7.587324902837724,1
2.1220390208667523,7.2408543418418905,1
2.210188175104647,7.234832223246961,1
2.1428311094133172,7.331019123710264,1
2.4740016786965753,7.270666514739174,1
2.5511440780157435,6.88624897865271,1
2.0730572920520745,7.54428933325969,1
2.5914548316910238,7.246390578277908,1
2.1104563980068596,7.285529530256243,1
2.498008939182081,6.97118995500432,1
2.264301780876837,7.214331307972549,1
2.6729401227441176,7.090005400349524,1
2.150943521407496,7.530640048016733,1
2.662579465688521,7.129380900220995,1
2.0572631360020246,7.377514652787071,1
2.2403672663103538,7.343159136792841,1
2.4747655319080804,7.017612614996129,1
2.481568085078358,7.071632249537389,1
2.548684630938678,7.1686661237994524,1
2.404956842629687,7.100037845090328,1
2.058018675700988,7.539017325206237,1
2.4926236502740937,7.15437376056678,1
1.9864026967316246,7.566477324060127,1
2.3822801167527987,7.065619981793309,1
2.2873573915101892,7.350558508109571,1
2.3190268761648696,7.253606954617476,1
2.3432986130855893,7.29655339341428,1
1.9272083371260698,7.667428704525429,1
2.2031492951859724,7.470326726409627,1
2.4791623569837196,7.202832507211296,1
2.2441596398631276,7.284160027067041,1
2.506577082011158,7.0174584836680225,1
2.181845191545061,7.265430919211457,1
2.266874711881124,7.438690373145826,1
2.1802806886569663,7.308310654213801,1
2.149829227296527,7.309436272068819,1
2.2279308766901003,7.449405657328415,1
2.2809088685446595,7.261583777079302,1
2.0475731746695667,7.573618263689473,1
2.0206094370367196,7.549899310031106,1
2.6005102210751847,7.213622425892479,1
2.216847270303437,7.446704360402928,1
2.2437001057114156,7.254625964301582,1
2.538599914417668,7.243716257538149,1
2.189335836845603,7.152616824625589,1
2.0839749010367554,7.480800659890034,1
1.9500574327310753,7.608651324112319,1
2.4579622655033284,7.384026106033501,1
2.3743352353566234,7.093374968982301,1
2.6220887043331182,7.203101278300918,1
2.4501715852909305,7.132348699887553,1
1.877433458425138,7.680844224833729,1
2.6202695191146703,7.0784618887901205,1
2.0226580606976183,7.7470188012957175,1
2.0430627560025916,7.6715747303868405,1
2.0472680181215934,7.721182314338032,1
2.065171888112037,7.632510427804882,1
2.649102860596625,7.185104474872848,1
2.0930453506725977,7.416774945217728,1
2.037382963562671,7.355718372649948,1
2.3129900069665528,7.250178019606354,1
2.4648576618204525,7.2635757991084935,1
2.2825091861761675,7.340644714534025,1
2.4695280987922756,7.236846446167532,1
2.496349381975615,7.278760441303116,1
1.9092841460680856,7.686362889989883,1
2.3618544036726314,7.141705485207542,1
1.715614326491543,7.32230717706787,1
1.9728796062080465,7.583866558554019,1
1.9525564149175152,8.327048952093103,1
2.4850461085943674,7.340229907060921,1
2.479977330023366,7.084705530090802,1
1.9677323060024727,7.5870703263691075,1
2.0027564370652233,7.5615071582100075,1
2.55372911955427,7.0267966915691895,1
2.0656257071217135,7.363894190390583,1
2.3079468221481605,7.316150305771116,1
